Age,Education,EmploymentLengthYears,MonthlyIncome,Dependents,CreditScore,ExistingLoans,MonthlyDebt,YearsWithBank,HasSavingsAccount,HasCheckingAccount,LoanAmount,LoanTermMonths,InterestRate,LoanDefault,LoanPurposeDescription,Sentiment_Score,EmploymentType_Full-Time,EmploymentType_Part-Time,EmploymentType_Self-Employed,EmploymentType_Unemployed,EmploymentSector_Education,EmploymentSector_Finance,EmploymentSector_Government,EmploymentSector_Healthcare,EmploymentSector_Manufacturing,EmploymentSector_Other,EmploymentSector_Retail,EmploymentSector_Services,EmploymentSector_Technology,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,PropertyOwnership_Own Outright,PropertyOwnership_Own with Mortgage,PropertyOwnership_Rent,LoanPurpose_Car Loan,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home Improvement,LoanPurpose_Home Purchase,LoanPurpose_Medical,LoanPurpose_Personal,LoanPurpose_Vacation,LoanPurpose_Wedding,Sentiment_Neutral,Sentiment_Positive,Sentiment_Unknown
34,3.0,2,10874.267125226805,0,721,1,1704.0351688118149,5,0,0,23492.496532910467,120,7.4969397884334255,1,Need funding for my education in the United States.,0.9906061291694641,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66,3.0,34,10237.324338710609,2,811,1,2182.4889084154997,17,0,1,43761.64983635462,12,5.797316334098886,0,Need to refinance existing loans because they are not profitable.,0.9995896220207214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,2.0,7,5177.111842092725,0,604,3,2149.8330255285723,7,1,0,7174.668997785253,48,11.490754068049256,1,Applying for financing to cover the cost of the loan.,0.9369967579841614,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
63,1.0,34,3937.8974775477386,1,657,3,824.2502674331987,6,0,1,81944.94717787186,120,9.773715146665252,0,I need a business loan to expand my business.,0.9976586103439331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,1.0,13,5108.654223764623,1,634,1,2584.7388410845424,19,1,1,25949.68691518839,48,12.12911446002037,1,Need funds for the project.,0.9833061099052429,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
63,3.0,15,6547.577930076558,2,750,0,2578.40341164894,3,0,0,25830.10891491686,60,8.399642549656248,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,4.0,20,13280.486002283742,2,779,2,3223.492623565148,22,1,0,26325.236386684,12,4.462744321504813,0,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,1.0,17,6895.80242987896,3,691,2,1504.3606761572505,11,1,1,47219.41913728164,120,8.13402272337138,0,I need an education loan to pursue a career in finance.,0.9976776242256165,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,2.0,11,6349.30788559243,0,665,0,1894.5542487848595,3,0,0,27473.704639526102,36,7.843862776431692,1,I need a personal loan for me to be able to live in a comfortable and comfortable life.,0.7208918333053589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,2.0,0,2483.330904716754,0,619,3,1312.157915967592,26,1,1,7193.382468825783,60,13.789872681509443,1,Need funds for the project.,0.9833061099052429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64,1.0,30,8019.254293809491,2,781,0,713.7280354332308,9,1,0,21302.326547041263,60,5.478658852223798,0,Need funds for the upcoming season.,0.9933356046676636,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,3.0,1,2416.1127098840952,0,613,0,1243.053003293573,1,1,1,19612.49488826976,36,12.570310441294536,0,I need a personal loan for my son.,0.997896671295166,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,2.0,32,6342.453941861754,2,625,3,1636.735542957202,25,1,1,22121.68484718661,12,12.12542732701078,1,Debt Consolidation: unknown,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
64,1.0,11,4632.041031278414,0,687,1,1542.1509055334675,25,0,1,137111.22874045264,180,10.156741287404316,0,Applying for business credit to a company is not a legal requirement.,0.9986239671707153,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.0,18,11515.42251756046,2,724,1,3073.7000689561523,16,1,1,133393.24463913782,180,6.782459362270804,0,Applying for business credit to the bank account of the person who is making the loan.,0.9779320359230042,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3.0,17,17851.083015571192,3,799,0,3262.4271093386383,9,1,1,48352.749539609766,36,5.84205615508273,0,Debt Consolidation: unknown,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,3.0,1,2735.8877954837644,0,534,2,1723.1425040936106,3,0,1,32693.940242065182,36,17.877187001467554,1,"I need a car loan to buy a vehicle for the next three years,” he said.",0.9976094961166382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
63,3.0,3,11675.714943622535,0,801,3,1268.327614160635,22,1,0,27408.395463027995,48,3.71377132713617,0,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22,2.0,1,3265.0475191600617,0,533,3,1199.7244379129318,3,1,0,222657.9175701531,180,18.46149144401072,0,Looking to buy a house for my family because of my love of the house and love of the place I live.,0.9996485710144043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21,1.0,1,2169.654198015553,0,616,0,1108.2637738912345,0,1,1,10942.46900765572,48,12.50855357624447,1,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,1.0,17,7392.681390334073,1,775,1,940.8268959681434,0,0,1,61645.712869406205,84,5.618179169304648,0,Need funding for my education in the UK.,0.9922007918357849,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22,1.0,2,1491.6894195496063,0,491,1,914.5751823694308,1,0,1,86976.89424343567,180,17.90225378043526,1,I am applying for a home loan to purchase a house in the UK.,0.9901642203330994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
63,2.0,0,4784.091171077329,0,657,1,1146.8402879845214,10,1,1,192402.82185892027,360,10.70600189908545,1,Seeking financing to start my own family business in the Philippines.,0.9721521735191345,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2.0,2,9493.726514128928,0,847,1,2261.4972891866933,5,1,1,455429.2752616194,180,5.964513302125514,0,I am applying for a home loan to purchase a new home in the United Kingdom.,0.9917604923248291,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1.0,1,5603.228368237482,0,627,2,2464.746809548036,1,1,1,16298.578585958396,72,13.833925459281588,1,Applying for auto financing to purchase a new car.,0.9528282284736633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,3.0,3,3095.2439670960125,0,531,1,1362.0695321401258,5,1,1,27893.88916817661,24,15.303764967439124,1,Need to refinance existing loans because they are not currently on the books.,0.998927891254425,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53,1.0,0,1554.9735100597684,1,544,1,1076.952062254753,13,1,1,17992.568523916183,48,14.210613893096111,1,I need a car loan to buy a vehicle for the next five years.,0.9990255832672119,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0.0,31,3090.314682387023,0,676,1,863.5201755566754,19,1,1,7196.662478620834,36,7.616210880769783,0,"I need a personal loan for my child,” she said.",0.9888551831245422,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37,1.0,4,6030.621155325949,3,598,3,3218.7281856047894,1,1,0,35650.29088787409,60,19.947933710658177,1,Need funding for my education in the UK.,0.9922007918357849,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24,2.0,0,1493.4007122837725,1,609,1,628.6969317082443,4,1,1,23744.18895835617,48,11.107227188464616,1,"Need funds for the project, as well as the money for the project.",0.9897513389587402,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41,2.0,16,12261.512653405376,1,758,3,1624.939005963906,4,0,1,21740.813860675244,60,4.3520088506325445,0,Applying for debt consolidation to reduce the debt burden.,0.9466431140899658,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,4.0,7,17000.08362774455,2,651,3,6102.290212340671,9,1,1,19948.59649020221,48,10.198929855481603,1,Debt Consolidation: unknown,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,3.0,3,7440.168189392299,0,762,1,1414.2744876542222,4,0,1,41965.65273758964,72,5.853942131834835,1,Applying for auto financing to purchase a new home.,0.9567456245422363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,0.0,23,4921.986078823054,1,665,2,1790.6271305166215,27,1,0,20076.60765426292,36,10.245473003011965,0,I need a personal loan for me.,0.9985173344612122,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,1.0,2,1915.5803053203076,0,500,4,1325.3929135906455,4,0,0,197464.65081798373,360,16.47224366584385,1,"Seeking financing to start my own company, I've been looking for a way to make money off of the stock market.",0.998400866985321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,3.0,37,8325.951874827542,3,752,3,587.7813619235932,9,1,0,26702.69839586688,48,5.383115551868627,0,Applying for auto financing to purchase or purchase a car.,0.8869458436965942,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,1.0,12,3977.815014058836,3,741,1,1399.096337356131,11,0,0,12348.068224287616,12,7.359898874388501,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,2.0,7,6491.362271170614,2,685,3,1919.217743428004,1,0,0,29886.85380867036,60,8.275310452395871,1,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,1.0,24,2766.4965357369106,1,619,0,1092.2516792404892,21,1,1,24436.38667955964,48,12.897018109996534,1,"Applying for financing to cover the cost of the project, the state will receive $1.",0.7811457514762878,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1.0,11,4808.027036547076,0,708,2,1336.9925351484435,2,1,1,24339.302543268008,36,7.58000546120412,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62,2.0,35,5183.097891808397,1,677,2,1974.412246412796,21,1,0,168757.4692358334,120,9.795372685645876,1,Seeking financing to start my own business in the Netherlands.,0.9850518703460693,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1.0,1,913.770589565369,0,484,0,599.4842538015239,3,0,0,13543.94005746407,60,13.2456132785141,1,Applying for financing to cover the costs associated with the bill.,0.9602696895599365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0.0,0,2184.4496696361884,1,514,0,1431.553089872157,1,0,1,79956.45689214926,180,19.736366402368446,1,I am applying for a home loan to purchase a new home in the city of Vancouver.,0.9938634634017944,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,3.0,1,4796.080368816553,0,576,2,2556.447199597577,2,1,1,7462.366041985081,36,16.465391619582093,1,I need a personal loan for me.,0.9985173344612122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27,3.0,4,11829.65496315265,0,787,1,2741.4073388019706,6,1,1,25196.01950901916,180,5.391589509462337,0,Applying for business credit to the Department of Agriculture.,0.8465551137924194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.0,16,10909.51174084996,3,651,0,4156.618047157043,10,1,1,17718.53446454935,48,9.974981312774904,1,Looking to finance a car because it’s not a good car.,0.9997798800468445,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,1,3316.0944966301176,2,634,1,1713.570238711715,0,1,1,10479.608641308292,60,12.3302067855384,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2.0,0,3685.794012136043,0,602,1,1997.4537925802204,1,1,1,145226.40532715133,240,13.287162547377797,1,I am applying for a home loan to purchase a home.,0.9946223497390747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
44,3.0,13,13678.276244713808,0,684,1,2055.2372607715006,9,1,1,20004.548607858134,48,10.581919198186348,1,Applying for financing to cover expenses for the administration of the federal government.,0.9413852691650391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
57,2.0,19,4886.602419224288,1,646,1,2481.7483123255884,23,1,1,28566.153661991608,24,10.602632927955671,1,I need a personal loan for me.,0.9985173344612122,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,4.0,4,20905.024747610554,2,791,1,5097.909936388312,0,1,1,57078.80597531339,84,5.239371722461543,0,Applying for student financing for the project.,0.9057537913322449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18,3.0,0,3520.481140578042,0,641,0,1935.745844637368,0,1,1,20125.61493007353,60,10.266643053111476,1,Need funds for the project.,0.9833061099052429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,2.0,1,2971.465243373136,0,659,2,929.4572130397238,1,1,0,24199.16894524513,12,9.24842206793654,1,I need a personal loan for the next two years.,0.9982693195343018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0.0,0,1749.6285581989346,0,476,2,1145.5725997316708,0,1,0,120735.653515389,360,18.89735156539829,1,Applying for business credit to the IRS is a simple one.,0.9527750611305237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,1.0,0,4577.166693082626,0,648,2,1726.57893475846,6,0,0,172221.64278298788,180,13.856880799352124,1,Looking to buy a house for my family because I have a lot of money and I want to take a look at the house I live in.,0.9963674545288086,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36,1.0,6,8202.585639390167,3,733,2,1636.4336992504066,0,1,0,10196.45105867556,36,6.90717589689163,1,Need funds for a new project.,0.9936864972114563,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,3.0,9,18167.03354066452,2,696,1,3724.7474911976255,3,1,1,13763.013357154045,36,7.740497872033863,0,I need a personal loan for me.,0.9985173344612122,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,1.0,15,3201.352200570754,0,648,3,1527.5205754171404,11,1,0,13263.205867175237,24,12.011638167609092,1,I need a personal loan for my family.,0.9983909130096436,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,4.0,11,8004.43641187125,0,677,2,2857.6201902895364,7,0,1,14854.248763205578,24,9.869919787040406,1,I need a personal loan for me to get my house back.,0.9992616772651672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62,0.0,17,3392.675619635761,0,647,2,1149.2594658921157,3,0,1,5027.802354904685,48,10.871565518506976,0,I need a personal loan for me.,0.9985173344612122,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,3.0,0,772.820033249414,0,586,0,292.1276682782033,11,1,1,20872.855882801603,24,16.434267818182178,1,Vacation: unknown,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22,1.0,1,875.8578352587837,0,516,2,374.0474562576125,4,1,0,35746.644364681815,48,18.958448398341385,0,"Need to refinance existing loans because of the difficulty with the loan,” said the bank.",0.9983069896697998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,2.0,23,8951.860087257457,2,715,1,2489.254381008201,25,1,1,7857.144249949486,24,7.536693175233522,0,"Need funds for the project, but they are currently looking for a new one.",0.995458722114563,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,3.0,21,7719.430192857669,1,725,0,2099.0425023229955,22,0,0,21305.60648863681,60,7.301953199645068,0,I need a personal loan for me to make sure that I'm not going to be able to pay for the loan.,0.9996249675750732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,2.0,0,597.0161612627023,0,578,2,227.0385563443037,5,1,1,11385.284399567705,36,13.042981138652884,1,I need a personal loan for my daughter.,0.998080849647522,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2.0,1,1075.5175872869193,0,623,1,374.78554018778783,4,0,1,16349.747779992476,24,10.504008111455978,0,Need funds for the project.,0.9833061099052429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,3.0,5,10442.037102267575,0,749,2,2217.691239451341,24,1,0,5050.462943705848,60,5.851198124272506,0,I need a personal loan for me.,0.9985173344612122,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,2.0,8,8184.947369078999,2,722,1,2964.790304607566,8,0,1,53472.46736714865,60,7.9363215866179,1,Need funding for my education in the USA is an incredible amount.,0.9997628331184387,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23,0.0,3,2300.757958628563,0,541,0,1228.4082826052208,0,1,0,36402.47534773265,48,18.545338363611734,0,Need to refinance existing loans because they are not available for the public.,0.9990814924240112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,3.0,8,10378.708192618113,0,660,2,2584.1455026223884,7,0,1,34431.459671889184,120,7.931394669828086,1,"Need funding for my education in the US is $10,000 per year.",0.9871074557304382,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,3.0,0,4415.828389878088,0,569,0,2069.4631996774383,0,1,1,23694.41595680252,48,14.472943386190629,1,"Applying for financing to cover the costs of the project, the state has agreed to reimburse the state for the costs incurred in the project.",0.6155543327331543,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,2.0,12,14908.776250239742,0,618,2,7559.45983163574,2,0,1,64963.67160967628,84,12.85253901348883,1,Applying for student financing for the first time.,0.8793984055519104,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
54,1.0,21,7439.506360404838,1,766,0,706.7254524470939,17,0,1,6030.217393538657,60,4.036611784974389,1,Need funds for the next month.,0.9945857524871826,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
49,1.0,9,8053.240744104696,2,642,0,3907.3176940828766,8,1,1,16331.54431314649,48,13.354487184792228,1,Medical: unknown,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22,1.0,1,1799.143718296879,1,538,2,672.7423322410101,2,0,1,24593.99606210268,60,16.02936815719484,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62,2.0,0,1448.6167060676237,1,572,2,416.5754762715076,1,0,1,10912.955521118016,48,17.037187889207253,1,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,3.0,3,10156.446934116484,0,774,1,2053.0821705933317,8,1,1,140704.10412186087,240,3.505434459453969,1,Seeking financing to start my own business.,0.9802054166793823,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3.0,0,7211.539391414249,1,717,1,1306.077495266549,5,1,0,192372.74707289936,180,6.276947954805441,0,I need a business loan to expand my business.,0.9976586103439331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.0,0,3342.2419091492843,0,533,0,1561.841675941642,0,1,0,203125.0494951073,240,14.386539840410425,1,Home Purchase: unknown,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,2.0,0,9085.3603547464,2,693,1,1750.947881109951,7,1,0,38402.51269735508,72,9.448670125548754,0,I need a car loan to buy a vehicle for me.,0.9991427659988403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,1.0,1,1368.393213524568,3,491,2,895.8986296539076,2,1,1,21390.956233498902,36,15.467934995697396,1,Applying for auto financing to purchase a car.,0.8946273326873779,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,3.0,4,4921.268676842277,0,693,1,872.1944075423213,3,1,0,8724.796399254868,60,8.361243805792993,1,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1.0,3,1817.868741453425,0,553,2,471.544222027441,3,1,1,26057.11936487496,24,15.7660516520127,0,I need a personal loan for my children to keep my house clean.,0.9987025260925293,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,0.0,8,7918.714699026046,1,689,1,1863.508449537993,11,1,0,26533.776646378512,36,8.66190026657546,0,"Applying for debt consolidation to reduce the costs of debt consolidation,” the U.",0.8475276827812195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41,2.0,10,15825.627434763785,0,666,1,4719.087131306052,2,1,1,8709.00843223792,36,10.5756923742752,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65,1.0,9,4975.221359048676,0,677,2,1061.038633846763,7,0,1,80305.33814082273,60,9.234082362113435,0,"Applying for student financing for the program,” the student loan option is a “federal loan option” and the student loan option is",0.9556519985198975,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56,3.0,31,18057.27258735301,0,692,0,7147.545458567268,0,1,1,24667.708517682728,60,10.117435010442252,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1.0,11,11343.609549392952,0,638,1,3614.726064274946,0,1,0,13593.600399166224,24,12.690045477189624,1,Applying for debt consolidation to reduce the number of debt-related loans and to reduce the number of loans that are issued by lenders to borrowers.,0.9866188168525696,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,4.0,7,10469.778544968412,2,738,1,2932.0366766540164,2,0,1,16190.073508005424,48,5.998102940248586,0,Vacation: unknown,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
61,4.0,12,9862.109860036997,1,687,3,2034.299932145061,12,1,1,18029.71953870341,60,9.605958715510276,1,Need to refinance existing loans because they are too expensive.,0.9994365572929382,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,2.0,0,870.2123953856744,0,530,2,348.8031440166727,2,0,1,8726.406303607364,60,16.326136690645253,1,Debt Consolidation: unknown,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,2.0,27,12725.22924332348,2,836,3,2446.169627477391,8,0,1,82855.09415257438,120,3.740441377728552,0,Need funding for my education in the U.,0.9809291362762451,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
